mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
43.22244429588318,8.402092177462158,0.05131640434265137,0.006365180715660359,relu,0.0001,"(100,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9991505266734625,0.9988673688979499,0.9988107373428474,0.9983010533469249,0.9989805742764909,0.9988220521075352,0.0002851828053941787,1
43.69530782699585,8.279450893775994,0.0730283260345459,0.025535730250962355,relu,0.0001,"(100,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",0.9991505266734625,0.9988673688979499,0.9988107373428474,0.9983010533469249,0.9989805742764909,0.9988220521075352,0.0002851828053941787,1
31.36799259185791,5.682059617638349,0.04139547348022461,0.003872380849665779,tanh,0.0001,"(50,)",adaptive,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9989240004530524,0.9984709480122325,0.9988673688979499,0.9983010533469249,0.9993770176134111,0.9987880776647142,0.0003766633164591873,3
33.53249988555908,4.209404974692342,0.04254913330078125,0.0040420036885078425,tanh,0.0001,"(50,)",constant,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",0.9989240004530524,0.9984709480122325,0.9988673688979499,0.9983010533469249,0.9993770176134111,0.9987880776647142,0.0003766633164591873,3
21.508347606658937,3.1251277762962753,0.030739784240722656,0.00837881125041239,relu,0.001,"(50,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.998527579567335,0.9990372635632574,0.9985842111224374,0.9984143164571299,0.9993203828509939,0.9987767507122307,0.0003446503126948277,5
20.17813277244568,3.5954683267607055,0.039560461044311525,0.03624223201571685,relu,0.001,"(50,)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",0.998527579567335,0.9990372635632574,0.9985842111224374,0.9984143164571299,0.9993203828509939,0.9987767507122307,0.0003446503126948277,5
41.07435426712036,5.636415077522792,0.04669089317321777,0.012305072115429333,relu,0.0001,"(50,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",0.9987541057877449,0.9987541057877449,0.9986408426775399,0.998527579567335,0.9992071133261596,0.9987767494293047,0.00023099559217076385,7
36.485363721847534,4.142694942625521,0.04832501411437988,0.013470611895786622,relu,0.0001,"(50,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9987541057877449,0.9987541057877449,0.9986408426775399,0.998527579567335,0.9992071133261596,0.9987767494293047,0.00023099559217076385,7
29.031971216201782,2.831422232293699,0.024724435806274415,0.007406678681044822,relu,1e-05,"(50,)",constant,adam,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",0.9987541057877449,0.9988107373428474,0.9985842111224374,0.9984143164571299,0.9992071133261596,0.9987540968072638,0.00026561022156175077,9
27.371033048629762,2.4543083459952606,0.021250343322753905,0.00481549227511158,relu,1e-05,"(50,)",adaptive,adam,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9987541057877449,0.9988107373428474,0.9985842111224374,0.9984143164571299,0.9992071133261596,0.9987540968072638,0.00026561022156175077,9
