pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,label
0.08077229636426733,-0.7620733783989584,0.7853443671624809,-0.1997635649286121,-0.05448338058570232,0.0499654628728563,0.0850566167011221,-0.5401820247278599,0.12205769681066196,-0.009384048639435838,-0.2049440829952523,0.11786773311164496,0.05120415443445369,0
-0.39337512556833115,-0.5483472279075667,0.33871815630346935,0.2219275363946869,0.01652378422729199,-0.17346036373708487,-0.3072587573766615,-0.24658055884564956,-0.04062499246455697,-0.23604792704199376,0.013179279946969966,0.14929738406034873,-0.06233840527450596,3
0.7761510763299058,0.015068129948728403,-0.1384332878044056,-0.40118044706215833,-0.11883923202916756,0.14153113490218233,0.23875695185203338,-0.5047155369928478,0.11978811860970251,-0.02191579230292719,-0.21693018076986414,0.09074703065543438,0.061514509335406226,2
-0.29804493836347346,-0.2121220156125335,-0.28478997466297606,0.00841361392573089,-0.06966857529654179,-0.02534601665790389,0.005119628347847146,0.034135517686338115,-0.0034249764321476876,0.037166813523702234,0.01573287408653621,-0.04733078992680323,-0.0010856045235328174,4
